document,page,text,font_size,is_bold,x,y,char_length,body_font_size,heading_level,heading
fb0724.pdf,1,Aktuelle Ergebnisse aus der Projektarbeit des Instituts für Arbeitsmarkt- und Berufsforschung,9.960000038146973,1,56,210,93,10.5600004196167,H3,1
fb0724.pdf,1,7|2024 Arbeitskräftebedarf und Arbeitskräfteangebot entlang,20.040000915527344,1,56,297,59,10.5600004196167,H1,1
fb0724.pdf,1,der Wertschöpfungskette Wasserstoff: Szenario-v2.1,20.040000915527344,1,56,321,50,10.5600004196167,H1,1
fb0724.pdf,1,"Schur, Johanna Zenk",11.039999961853027,1,56,358,19,10.5600004196167,H3,1
fb0724.pdf,1,ISSN 2195-2655,9.960000038146973,1,56,770,14,10.5600004196167,H3,1
fb0724.pdf,2,Arbeitskräftebedarf und,23.520000457763672,1,85,109,23,10.5600004196167,H1,1
fb0724.pdf,2,Arbeitskräfteangebot entlang der,23.520000457763672,1,85,139,32,10.5600004196167,H1,1
fb0724.pdf,2,Wertschöpfungskette Wasserstoff:,23.520000457763672,1,85,168,32,10.5600004196167,H1,1
fb0724.pdf,2,Szenario-v2.1,23.520000457763672,1,85,198,13,10.5600004196167,H1,1
fb0724.pdf,2,Linus Ronsiek (GWS),11.039999961853027,1,85,245,19,10.5600004196167,H3,1
fb0724.pdf,2,Christian Schneemann (IAB),11.039999961853027,1,85,259,26,10.5600004196167,H3,1
fb0724.pdf,2,Anke Mönnig (GWS),11.039999961853027,1,85,273,17,10.5600004196167,H3,1
fb0724.pdf,2,David Samray (BIBB),11.039999961853027,1,85,286,19,10.5600004196167,H3,1
fb0724.pdf,2,Jan Philipp Schroer (BIBB),11.039999961853027,1,85,300,26,10.5600004196167,H3,1
fb0724.pdf,2,Alexander Christian Schur (BIBB),11.039999961853027,1,85,314,32,10.5600004196167,H3,1
fb0724.pdf,2,Johanna Zenk (IAB),11.039999961853027,1,85,328,18,10.5600004196167,H3,1
fb0724.pdf,3,In aller Kürze,20.040000915527344,1,85,82,14,10.5600004196167,H1,1
fb0724.pdf,4,Inhalt,20.040000915527344,1,85,82,6,10.5600004196167,H1,1
fb0724.pdf,5,Zusammenfassung,20.040000915527344,1,85,110,15,10.5600004196167,H1,1
fb0724.pdf,6,Summary,20.040000915527344,1,85,350,7,10.5600004196167,H1,1
fb0724.pdf,7,Danksagung,20.040000915527344,1,85,514,10,10.5600004196167,H1,1
fb0724.pdf,8,1 Einleitung,23.520000457763672,1,85,86,12,10.5600004196167,H1,1
fb0724.pdf,9,2 Modellierung und Annahmen,23.520000457763672,1,85,310,27,10.5600004196167,H1,1
fb0724.pdf,9,2.1 Das QuBe-Modellinstrumentarium,15.0,1,85,348,34,10.5600004196167,H2,1
fb0724.pdf,9,IN terindustry FOR ecasting Ge rmany). Die darin enthaltenen Module werden simultan gelöst und,10.5600004196167,1,85,449,94,10.5600004196167,H3,1
fb0724.pdf,10,2.2 Szenariotechnik,15.0,1,85,727,19,10.5600004196167,H2,1
fb0724.pdf,11,Szenario. Neben der Fortschreibung vergangener Trends und Verhaltensweisen beinhaltet sie,10.5600004196167,1,85,171,89,10.5600004196167,H3,1
fb0724.pdf,12,2.3 Annahmen,15.0,1,85,78,12,10.5600004196167,H2,1
fb0724.pdf,12,2.3.1,11.520000457763672,1,85,107,5,10.5600004196167,H3,1
fb0724.pdf,12,Übersicht,11.520000457763672,1,121,107,9,10.5600004196167,H3,1
fb0724.pdf,13,2.3.2,11.520000457763672,1,85,75,5,10.5600004196167,H3,1
fb0724.pdf,13,"Bedarf, Erzeugung und Import",11.520000457763672,1,121,75,28,10.5600004196167,H3,1
fb0724.pdf,14,2.3.3,11.520000457763672,1,85,119,5,10.5600004196167,H3,1
fb0724.pdf,14,Kosten,11.520000457763672,1,121,119,6,10.5600004196167,H3,1
fb0724.pdf,15,2.3.4,11.520000457763672,1,85,602,5,10.5600004196167,H3,1
fb0724.pdf,15,Infrastruktur,11.520000457763672,1,121,602,13,10.5600004196167,H3,1
fb0724.pdf,16,2.3.5,11.520000457763672,1,85,335,5,10.5600004196167,H3,1
fb0724.pdf,16,Technologieexporte,11.520000457763672,1,121,335,18,10.5600004196167,H3,1
fb0724.pdf,16,2.3.6,11.520000457763672,1,85,543,5,10.5600004196167,H3,1
fb0724.pdf,16,Synthetische Kraftstoffe,11.520000457763672,1,121,543,24,10.5600004196167,H3,1
fb0724.pdf,17,2.3.7,11.520000457763672,1,85,167,5,10.5600004196167,H3,1
fb0724.pdf,17,Weiterbildung,11.520000457763672,1,121,167,13,10.5600004196167,H3,1
fb0724.pdf,18,Ergebnisse,23.520000457763672,1,121,86,10,10.5600004196167,H1,1
fb0724.pdf,18,3.1 Gesamtwirtschaft,15.0,1,85,124,20,10.5600004196167,H2,1
fb0724.pdf,19,3.2 Arbeitsmarkt,15.0,1,85,667,16,10.5600004196167,H2,1
fb0724.pdf,19,3.2.1,11.520000457763672,1,85,696,5,10.5600004196167,H3,1
fb0724.pdf,19,Erwerbstätige und Erwerbspersonen,11.520000457763672,1,121,696,33,10.5600004196167,H3,1
fb0724.pdf,20,3.2.2,11.520000457763672,1,85,724,5,10.5600004196167,H3,1
fb0724.pdf,20,Arbeitsplatzaufbau und -abbau,11.520000457763672,1,121,724,29,10.5600004196167,H3,1
fb0724.pdf,21,3.2.3,11.520000457763672,1,85,669,5,10.5600004196167,H3,1
fb0724.pdf,21,Erwerbstätige nach Wirtschaftsbereichen,11.520000457763672,1,121,669,39,10.5600004196167,H3,1
fb0724.pdf,24,3.2.4,11.520000457763672,1,85,601,5,10.5600004196167,H3,1
fb0724.pdf,24,Erwerbstätige nach Berufsgruppen,11.520000457763672,1,121,601,32,10.5600004196167,H3,1
fb0724.pdf,26,3.2.5,11.520000457763672,1,85,621,5,10.5600004196167,H3,1
fb0724.pdf,26,Anforderungsniveaus,11.520000457763672,1,121,621,19,10.5600004196167,H3,1
fb0724.pdf,27,Sensitivitätsanalyse,23.520000457763672,1,121,477,20,10.5600004196167,H1,1
fb0724.pdf,30,Schlussfolgerungen,23.520000457763672,1,121,621,18,10.5600004196167,H1,1
fb0724.pdf,33,Literatur,20.040000915527344,1,85,82,9,10.5600004196167,H1,1
fb0724.pdf,33,wichtigste-in-kuerze.,10.5600004196167,1,85,164,21,10.5600004196167,H3,1
fb0724.pdf,33,https://www.aemo.com.au/.,10.5600004196167,1,85,200,25,10.5600004196167,H3,1
fb0724.pdf,33,energiewende.de/fileadmin/Projekte/2022/2022-12-10_Trans4Real/A-EW_301_LCOH_WEB.pdf.,10.5600004196167,1,85,252,84,10.5600004196167,H3,1
fb0724.pdf,33,https://www.allianz.com/content/dam/onemarketing/azcom/Allianz_com/economic-,10.5600004196167,1,85,304,76,10.5600004196167,H3,1
fb0724.pdf,33,research/publications/specials/en/2023/april/2023-04-05-Industry.pdf.,10.5600004196167,1,85,320,69,10.5600004196167,H3,1
fb0724.pdf,33,factsheet_06-23_chemie-_und_raffinerieindustrie_web.pdf.,10.5600004196167,1,85,444,56,10.5600004196167,H3,1
fb0724.pdf,33,https://www.bmbf.de/bmbf/shareddocs/kurzmeldungen/de/wissenswertes-zu-gruenem-,10.5600004196167,1,85,496,78,10.5600004196167,H3,1
fb0724.pdf,33,wasserstoff.html.,10.5600004196167,1,85,512,17,10.5600004196167,H3,1
fb0724.pdf,33,Bekanntmachung-,10.5600004196167,1,85,564,15,10.5600004196167,H3,1
fb0724.pdf,33,"Wasserstoff.html#:~:text=Derivate%20im%20Sinne%20dieser%20Richtlinie,%2C%20Ottokraftst",10.5600004196167,1,85,580,86,10.5600004196167,H3,1
fb0724.pdf,33,off%2C%20Diesel%20und%20Kerosin.,10.5600004196167,1,85,596,32,10.5600004196167,H3,1
fb0724.pdf,33,https://bmdv.bund.de/SharedDocs/DE/Anlage/LF/ptl-roadmap.pdf?__blob=publicationFile.,10.5600004196167,1,85,648,84,10.5600004196167,H3,1
fb0724.pdf,33,wasserstoffstrategie.pdf?__blob=publicationFile&v=20.,10.5600004196167,1,85,700,53,10.5600004196167,H3,1
fb0724.pdf,34,https://www.bmwk.de/Redaktion/DE/Pressemitteilungen/2024/02/20240226-habeck-will-den-,10.5600004196167,1,85,75,85,10.5600004196167,H3,1
fb0724.pdf,34,einsatz-von-ccs-ermoeglichen.html.,10.5600004196167,1,85,91,34,10.5600004196167,H3,1
fb0724.pdf,34,https://www.bmwk.de/Redaktion/DE/Pressemitteilungen/2024/02/20240216-habeck-,10.5600004196167,1,85,143,76,10.5600004196167,H3,1
fb0724.pdf,34,wegweisender-beschluss-fuer-energieintensive-industrie.html?view=renderNewsletterHtml.,10.5600004196167,1,85,159,86,10.5600004196167,H3,1
fb0724.pdf,34,https://www.bmbf.de/SharedDocs/Downloads/de/2023/230726-fortschreibung-,10.5600004196167,1,85,211,71,10.5600004196167,H3,1
fb0724.pdf,34,nws.pdf?__blob=publicationFile&v=1.,10.5600004196167,1,85,227,35,10.5600004196167,H3,1
fb0724.pdf,34,https://www.bmwk.de/Navigation/DE/Wasserstoff/Internationale-,10.5600004196167,1,85,279,61,10.5600004196167,H3,1
fb0724.pdf,34,Wasserstoffzusammenarbeit/internationale-wasserstoffzusammenarbeit.html.,10.5600004196167,1,85,295,72,10.5600004196167,H3,1
fb0724.pdf,34,https://www.bmwk.de/Redaktion/DE/Pressemitteilungen/2023/08/20230801-rahmen-fuer-die-,10.5600004196167,1,85,363,85,10.5600004196167,H3,1
fb0724.pdf,34,kraftwerksstrategie-steht.html.,10.5600004196167,1,85,379,31,10.5600004196167,H3,1
fb0724.pdf,34,https://www.bmwk.de/Redaktion/DE/Pressemitteilungen/2023/06/20230601-bundesregierung-,10.5600004196167,1,85,447,85,10.5600004196167,H3,1
fb0724.pdf,34,und-eu-kommission-machen-h2global-zum-europaeischen-wasserstoff-projekt.html.,10.5600004196167,1,85,463,77,10.5600004196167,H3,1
fb0724.pdf,34,https://www.bmwk.de/Redaktion/DE/Publikationen/Industrie/20220913-effiziente-nutzung-von-,10.5600004196167,1,85,515,89,10.5600004196167,H3,1
fb0724.pdf,34,wasserstoff-in-der-glas-keramik-papier-und-ne-metallindustrie.pdf?__blob=publicationFile&v=4.,10.5600004196167,1,85,531,93,10.5600004196167,H3,1
fb0724.pdf,34,https://www.bmwk.de/Redaktion/DE/Wasserstoff/Downloads/fortschrittsbericht-der-,10.5600004196167,1,85,583,79,10.5600004196167,H3,1
fb0724.pdf,34,nws.pdf?__blob=publicationFile&v=1.,10.5600004196167,1,85,599,35,10.5600004196167,H3,1
fb0724.pdf,34,https://www.bmwk.de/Redaktion/DE/Pressemitteilungen/2022/11/20221117-habeck-erstes-,10.5600004196167,1,85,667,83,10.5600004196167,H3,1
fb0724.pdf,34,importterminal-fur-grunen-ammoniak-kommt-nach-hamburg-wegmarke-fur-hochlauf-der-,10.5600004196167,1,85,683,80,10.5600004196167,H3,1
fb0724.pdf,34,wasserstoffwirtschaft.html.,10.5600004196167,1,85,699,27,10.5600004196167,H3,1
fb0724.pdf,34,energiewende.de/EWD/Redaktion/Newsletter/2022/01/Meldung/direkt-erklaert.html.,10.5600004196167,1,85,751,78,10.5600004196167,H3,1
fb0724.pdf,35,https://www.dvgw.de/medien/dvgw/forschung/berichte/g201926-abschlussbericht-,10.5600004196167,1,85,155,76,10.5600004196167,H3,1
fb0724.pdf,35,transformation-ugs.pdf.,10.5600004196167,1,85,171,23,10.5600004196167,H3,1
fb0724.pdf,35,https://statistik.arbeitsagentur.de/DE/Navigation/Statistiken/Interaktive-,10.5600004196167,1,85,207,74,10.5600004196167,H3,1
fb0724.pdf,35,Statistiken/Fachkraeftebedarf/Engpassanalyse-Nav.html.,10.5600004196167,1,85,223,54,10.5600004196167,H3,1
fb0724.pdf,35,https://www.bundesnetzagentur.de/DE/Gasversorgung/aktuelle_gasversorgung/_svg/Gaspreise,10.5600004196167,1,85,275,87,10.5600004196167,H3,1
fb0724.pdf,35,/Gaspreise.html.,10.5600004196167,1,85,291,16,10.5600004196167,H3,1
fb0724.pdf,35,https://www.smard.de.,10.5600004196167,1,85,327,21,10.5600004196167,H3,1
fb0724.pdf,35,de/aktuelles/kraftwerksstrategie-2257868.,10.5600004196167,1,85,379,41,10.5600004196167,H3,1
fb0724.pdf,35,https://www.bundesregierung.de/breg-de/aktuelles/pressemitteilungen/chemie-,10.5600004196167,1,85,415,75,10.5600004196167,H3,1
fb0724.pdf,35,spitzengespraech-am-27-september-2023-2226128.,10.5600004196167,1,85,431,46,10.5600004196167,H3,1
fb0724.pdf,35,https://www.vci.de/vci/downloads-vci/publikation/broschueren-und-faltblaetter/final-c4c-,10.5600004196167,1,85,467,88,10.5600004196167,H3,1
fb0724.pdf,35,broschure-langfassung-es.pdf.,10.5600004196167,1,85,483,29,10.5600004196167,H3,1
fb0724.pdf,35,https://dserver.bundestag.de/btd/20/087/2008718.pdf.,10.5600004196167,1,85,519,52,10.5600004196167,H3,1
fb0724.pdf,35,https://seffaflik.epias.com.tr/.,10.5600004196167,1,85,719,32,10.5600004196167,H3,1
fb0724.pdf,36,kommission-legt-definition-von-erneuerbarem-wasserstoff-vor-2023-02-13_de.,10.5600004196167,1,85,211,74,10.5600004196167,H3,1
fb0724.pdf,36,gas.de/wp-content/uploads/2023/11/2023_11_15_Entwurf_Antrag_Wasserstoff-,10.5600004196167,1,85,247,72,10.5600004196167,H3,1
fb0724.pdf,36,Kernnetz_final.pdf.,10.5600004196167,1,85,263,19,10.5600004196167,H3,1
fb0724.pdf,36,Gas-2022-2032-Zwischenstand.pdf.,10.5600004196167,1,85,315,32,10.5600004196167,H3,1
fb0724.pdf,36,https://langfristszenarien.de/enertile-explorer-de/.,10.5600004196167,1,85,351,52,10.5600004196167,H3,1
fb0724.pdf,36,rest.fraunhofer.de/server/api/core/bitstreams/32b53493-fadc-4bb0-bc02-,10.5600004196167,1,85,419,70,10.5600004196167,H3,1
fb0724.pdf,36,0a8db0704160/content.,10.5600004196167,1,85,435,21,10.5600004196167,H3,1
fb0724.pdf,36,saarlaendischen-wasserstoffwirtschaft.,10.5600004196167,1,85,503,38,10.5600004196167,H3,1
fb0724.pdf,36,era-of-hydrogen-energy-suiso-frontier-built-by-japans-kawasaki-heavy-industries/.,10.5600004196167,1,85,555,81,10.5600004196167,H3,1
fb0724.pdf,36,product/hydrogen-production-and-infrastructure-projects-database.,10.5600004196167,1,85,607,65,10.5600004196167,H3,1
fb0724.pdf,36,10b13d840027/NetZeroby2050-ARoadmapfortheGlobalEnergySector_CORR.pdf.,10.5600004196167,1,85,659,69,10.5600004196167,H3,1
fb0724.pdf,36,https://iea.blob.core.windows.net/assets/9e3a3493-b9a6-4b7d-b499-,10.5600004196167,1,85,695,65,10.5600004196167,H3,1
fb0724.pdf,36,7ca48e357561/The_Future_of_Hydrogen.pdf.,10.5600004196167,1,85,711,40,10.5600004196167,H3,1
fb0724.pdf,36,https://www.iexindia.com/marketdata/areaprice.aspx.,10.5600004196167,1,85,747,51,10.5600004196167,H3,1
fb0724.pdf,37,https://www.bibb.de/dienst/publikationen/de/download/18168.,10.5600004196167,1,85,175,59,10.5600004196167,H3,1
fb0724.pdf,37,https://epub.wupperinst.org/frontdoor/deliver/index/docId/8344/file/8344_Wasserstoffkosten.p,10.5600004196167,1,85,227,92,10.5600004196167,H3,1
fb0724.pdf,37,koeln.de/de/tools/globales-ptx-produktions-und-importkostentool/.,10.5600004196167,1,85,347,65,10.5600004196167,H3,1
fb0724.pdf,37,https://www.bibb.de/dokumente/pdf/BWP-2023-H4-47f.pdf.,10.5600004196167,1,85,471,54,10.5600004196167,H3,1
fb0724.pdf,37,https://evaluationdata.pwc.de/kapitalmarktdaten-versorgungsbetriebe/.,10.5600004196167,1,85,527,69,10.5600004196167,H3,1
fb0724.pdf,37,datenportal.de.,10.5600004196167,1,85,563,15,10.5600004196167,H3,1
fb0724.pdf,37,https://www.consilium.europa.eu/de/press/press-releases/2023/07/25/alternative-fuels-,10.5600004196167,1,85,715,85,10.5600004196167,H3,1
fb0724.pdf,37,infrastructure-council-adopts-new-law-for-more-recharging-and-refuelling-stations-across-,10.5600004196167,1,85,731,89,10.5600004196167,H3,1
fb0724.pdf,37,europe/.,10.5600004196167,1,85,747,8,10.5600004196167,H3,1
fb0724.pdf,38,https://www.consilium.europa.eu/de/press/press-releases/2023/07/25/fueleu-maritime-,10.5600004196167,1,85,107,83,10.5600004196167,H3,1
fb0724.pdf,38,initiative-council-adopts-new-law-to-decarbonise-the-maritime-sector/.,10.5600004196167,1,85,123,70,10.5600004196167,H3,1
fb0724.pdf,38,https://www.consilium.europa.eu/de/press/press-releases/2023/10/09/refueleu-aviation-,10.5600004196167,1,85,175,85,10.5600004196167,H3,1
fb0724.pdf,38,initiative-council-adopts-new-law-to-decarbonise-the-aviation-sector/.,10.5600004196167,1,85,191,70,10.5600004196167,H3,1
fb0724.pdf,38,rest.fraunhofer.de/server/api/core/bitstreams/2472549c-0b7e-4ec8-97e7-5e26a7f4cbd2/content.,10.5600004196167,1,85,295,91,10.5600004196167,H3,1
fb0724.pdf,38,entwicklung/projektvorhaben/projektstandort-brunsbuettel/.,10.5600004196167,1,85,363,58,10.5600004196167,H3,1
fb0724.pdf,38,erfurt.de/fileadmin/Dokumente/GTI/Dokumente_GE/forschung/lenz/fp-2022-,10.5600004196167,1,85,431,70,10.5600004196167,H3,1
fb0724.pdf,38,wasserstoffnachfragepotentiale.pdf.,10.5600004196167,1,85,447,35,10.5600004196167,H3,1
fb0724.pdf,38,https://res.bibb.de/vet-repository_781481.,10.5600004196167,1,85,515,42,10.5600004196167,H3,1
fb0724.pdf,38,seyda-beate-placke-weiterbildung-auf-wachstumskurs-493427.html.,10.5600004196167,1,85,567,63,10.5600004196167,H3,1
fb0724.pdf,38,content/uploads/2020/09/indwede-studie_v04.1.pdf.,10.5600004196167,1,85,651,49,10.5600004196167,H3,1
fb0724.pdf,38,https://www.spd.de/fileadmin/Dokumente/Koalitionsvertrag/Koalitionsvertrag_2021-2025.pdf.,10.5600004196167,1,85,735,89,10.5600004196167,H3,1
fb0724.pdf,39,zukunft.de/fileadmin/user_upload/Publikationen/PDFs/Analyse_Wasserstoff_neu.pdf.,10.5600004196167,1,85,171,80,10.5600004196167,H3,1
fb0724.pdf,39,https://www.statista.com/statistics/1029737/chile-electricity-average-market-,10.5600004196167,1,85,207,77,10.5600004196167,H3,1
fb0724.pdf,39,price/#:~:text=Chile%E2%80%99s%20electricity%20market%20price%20has%20been%20on%2,10.5600004196167,1,85,223,81,10.5600004196167,H3,1
fb0724.pdf,39,"0an,on%20a%20four-month%20average%20ending%20in%20this%20month%29.",10.5600004196167,1,85,239,66,10.5600004196167,H3,1
fb0724.pdf,39,https://www.transnetbw.de/_Resources/Persistent/b/d/7/9/bd793c1560aac21d8ee3f2ae3a0be4,10.5600004196167,1,85,343,86,10.5600004196167,H3,1
fb0724.pdf,39,9fe4c0e54c/Enervis-Studie%20Anreizwirkung%20Neubau-Vorschuss%2024.03.2023.pdf.,10.5600004196167,1,85,359,78,10.5600004196167,H3,1
fb0724.pdf,39,https://www.umweltbundesamt.de/sites/default/files/medien/479/dokumente/uba_kurzeinsch,10.5600004196167,1,85,411,86,10.5600004196167,H3,1
fb0724.pdf,39,aetzung_von_ammoniak_als_energietraeger_und_transportmedium_fuer_wasserstoff.pdf.,10.5600004196167,1,85,427,81,10.5600004196167,H3,1
fb0724.pdf,39,https://www.umweltbundesamt.de/sites/default/files/medien/479/publikationen/texte_2020_68,10.5600004196167,1,85,479,89,10.5600004196167,H3,1
fb0724.pdf,39,_systemvergleich_speicherbarer_energietraeger_aus_erneuerbaren_energien.pdf.,10.5600004196167,1,85,495,76,10.5600004196167,H3,1
fb0724.pdf,39,https://www.uniper.energy/de/loesungen/energy-transformation-hubs/energy-transformation-,10.5600004196167,1,85,531,88,10.5600004196167,H3,1
fb0724.pdf,39,hub-nordwest/green-wilhelmshaven.,10.5600004196167,1,85,547,33,10.5600004196167,H3,1
fb0724.pdf,39,1.pdf.,10.5600004196167,1,85,615,6,10.5600004196167,H3,1
fb0724.pdf,39,bayern.de/Redaktion/Frei-zugaengliche-Medien/Abteilungen-,10.5600004196167,1,85,667,57,10.5600004196167,H3,1
fb0724.pdf,39,GS/Wirtschaftspolitik/2023/Downloads/vbw-Studie_Internationaler-,10.5600004196167,1,85,683,64,10.5600004196167,H3,1
fb0724.pdf,39,Energiepreisvergleich_Oktober-2023.pdf.,10.5600004196167,1,85,699,39,10.5600004196167,H3,1
fb0724.pdf,39,zugaengliche-Medien/Abteilungen-,10.5600004196167,1,85,735,32,10.5600004196167,H3,1
fb0724.pdf,39,GS/Wirtschaftspolitik/2023/Downloads/vbw_Strompreisprognose_Juli-2023-3.pdf.,10.5600004196167,1,85,751,76,10.5600004196167,H3,1
fb0724.pdf,40,nachrichten.com/technik/werkstoffe/direktreduktion-diese-anlagentechnik-wird-bei-,10.5600004196167,1,85,107,81,10.5600004196167,H3,1
fb0724.pdf,40,thyssenkrupp-und-co-den-hochofen-abloesen/.,10.5600004196167,1,85,123,43,10.5600004196167,H3,1
fb0724.pdf,40,https://www.iab-forum.de/gruene-energie-ist-die-zukunft-der-deutschen-industrie/.,10.5600004196167,1,85,159,81,10.5600004196167,H3,1
fb0724.pdf,40,https://www.welt.de/regionales/hamburg/article242186455/Erneuerbare-Energien-Hamburg-,10.5600004196167,1,85,195,85,10.5600004196167,H3,1
fb0724.pdf,40,bekommt-erstes-Terminal-fuer-gruenen-Ammoniak.html.,10.5600004196167,1,85,211,51,10.5600004196167,H3,1
fb0724.pdf,40,2.0-Handlungsbedarf-aus-Sicht-der-Stahlindustrie.pdf.,10.5600004196167,1,85,263,53,10.5600004196167,H3,1
fb0724.pdf,40,https://res.bibb.de/vet-repository_780958.,10.5600004196167,1,85,399,42,10.5600004196167,H3,1
fb0724.pdf,40,https://doi.org/10.3278/9783763973712.,10.5600004196167,1,85,503,38,10.5600004196167,H3,1
fb0724.pdf,40,https://www.bmas.de/SharedDocs/Downloads/DE/Publikationen/Forschungsberichte/fb631-,10.5600004196167,1,85,571,83,10.5600004196167,H3,1
fb0724.pdf,40,szenarien-ueber-die-erhoehung-des-arbeitskraeftepotenzials.pdf?__blob=publicationFile&v=1.,10.5600004196167,1,85,587,90,10.5600004196167,H3,1
fb0724.pdf,41,Anhang,23.520000457763672,1,85,86,6,10.5600004196167,H1,1
fb0724.pdf,41,A1 Wasserstoffbedarf,15.0,1,85,124,20,10.5600004196167,H2,1
fb0724.pdf,41,Energieversorgung,10.5600004196167,1,85,402,17,10.5600004196167,H3,1
fb0724.pdf,41,Straßenverkehr,10.5600004196167,1,85,687,14,10.5600004196167,H3,1
fb0724.pdf,42,A2 Inländische Wasserstofferzeugung,15.0,1,85,206,35,10.5600004196167,H2,1
fb0724.pdf,42,A3 Umrüstungsinvestitionen,15.0,1,85,643,26,10.5600004196167,H2,1
fb0724.pdf,43,A4 Wasserstoffgestehungskosten,15.0,1,85,307,30,10.5600004196167,H2,1
fb0724.pdf,45,A5 Wasserstoffimportkosten,15.0,1,85,78,26,10.5600004196167,H2,1
fb0724.pdf,46,A6 Wasserstoffinfrastruktur,15.0,1,85,78,27,10.5600004196167,H2,1
fb0724.pdf,46,Importterminals,10.5600004196167,1,85,100,15,10.5600004196167,H3,1
fb0724.pdf,46,Wasserstoffpipelines,10.5600004196167,1,85,368,20,10.5600004196167,H3,1
fb0724.pdf,46,Wasserstoffspeicher,10.5600004196167,1,85,678,19,10.5600004196167,H3,1
fb0724.pdf,47,Wasserstofftankstellen,10.5600004196167,1,85,160,22,10.5600004196167,H3,1
fb0724.pdf,47,A7 Technologieexport,15.0,1,85,359,20,10.5600004196167,H2,1
fb0724.pdf,47,A8 Synthetische Kraftstoffe,15.0,1,85,588,27,10.5600004196167,H2,1
fb0724.pdf,49,A9 Weiterbildung,15.0,1,85,219,16,10.5600004196167,H2,1
fb0724.pdf,50,Abbildungsverzeichnis,20.040000915527344,1,85,94,21,10.5600004196167,H1,1
fb0724.pdf,50,Tabellenverzeichnis,20.040000915527344,1,85,537,19,10.5600004196167,H1,1
fb0724.pdf,52,Impressum,20.040000915527344,1,85,75,9,10.5600004196167,H1,1
fb0724.pdf,52,IAB-Forschungsbericht 7|2024,11.520000457763672,1,85,127,28,10.5600004196167,H3,1
fb0724.pdf,52,Veröffentlichungsdatum,10.5600004196167,1,85,167,22,10.5600004196167,H3,1
fb0724.pdf,52,Herausgeber,10.5600004196167,1,85,214,11,10.5600004196167,H3,1
fb0724.pdf,52,Nutzungsrechte,10.5600004196167,1,85,309,14,10.5600004196167,H3,1
fb0724.pdf,52,https://creativecommons.org/licenses/by-sa/4.0/deed.de,10.5600004196167,1,85,358,54,10.5600004196167,H3,1
fb0724.pdf,52,Bezugsmöglichkeit dieses Dokuments,10.5600004196167,1,85,388,34,10.5600004196167,H3,1
fb0724.pdf,52,https://doku.iab.de/forschungsbericht/2024/fb0724.pdf,10.5600004196167,1,85,405,53,10.5600004196167,H3,1
fb0724.pdf,52,Bezugsmöglichkeit aller Veröffentlichungen der Reihe „IAB-Forschungsbericht“,10.5600004196167,1,85,435,76,10.5600004196167,H3,1
fb0724.pdf,52,https://iab.de/publikationen/iab-publikationsreihen/iab-forschungsbericht/,10.5600004196167,1,85,452,74,10.5600004196167,H3,1
fb0724.pdf,52,Website,10.5600004196167,1,85,482,7,10.5600004196167,H3,1
fb0724.pdf,52,https://iab.de,10.5600004196167,1,85,499,14,10.5600004196167,H3,1
fb0724.pdf,52,ISSN,10.5600004196167,1,85,529,4,10.5600004196167,H3,1
fb0724.pdf,52,10.48720/IAB.FB.2407,10.5600004196167,1,85,593,20,10.5600004196167,H3,1
fb0724.pdf,52,Rückfragen zum Inhalt,10.5600004196167,1,85,655,21,10.5600004196167,H3,1
prize_regulations_2024_4.pdf,1,"Требования к исследовательской работе, представленной на Конкурс",12.0,1,115,119,64,12.0,H3,1
prize_regulations_2024_4.pdf,1,Премии «Вечный вклад»:,12.0,1,234,135,22,12.0,H3,1
trabdeinvlineamientos1.pdf,1,TRABAJO DE INVESTIGACIÓN,23.993209838867188,1,134,391,24,11.036693572998047,H1,1
trabdeinvlineamientos1.pdf,1,ORIENTACIONES YLINEAMIENTOS PARA SU PRESENTACIÓN,17.994834899902344,1,90,427,48,11.036693572998047,H1,1
trabdeinvlineamientos1.pdf,3,INDICE,14.03603458404541,1,286,98,6,11.036693572998047,H2,1
trabdeinvlineamientos1.pdf,5,INTRODUCCIÓN,11.996455192565918,1,85,112,12,11.036693572998047,H3,1
trabdeinvlineamientos1.pdf,6,CAPÍTULO I,14.03603458404541,1,270,154,10,11.036693572998047,H2,1
trabdeinvlineamientos1.pdf,6,¿QUÉ ES UN TRABAJO DE INVESTIGACIÓN?,14.03603458404541,1,161,179,36,11.036693572998047,H2,1
trabdeinvlineamientos1.pdf,6,1. ALGUNOS CONCEPTOS,11.996455192565918,1,103,296,20,11.036693572998047,H3,1
trabdeinvlineamientos1.pdf,7,2. FUNCIÓN DE UN TRABAJO DE INVESTIGACIÓN,11.996455192565918,1,103,153,41,11.036693572998047,H3,1
trabdeinvlineamientos1.pdf,7,elaborando los temas según el enfoque que vaya a darle. La realidad indica que es muy común,11.036693572998047,1,85,457,91,11.036693572998047,H3,1
trabdeinvlineamientos1.pdf,7,3. LOS PUNTOS DE PARTIDA PARA INVESTIGAR,11.996455192565918,1,103,534,40,11.036693572998047,H3,1
trabdeinvlineamientos1.pdf,10,CAPÍTULO II,14.03603458404541,1,267,154,11,11.036693572998047,H2,1
trabdeinvlineamientos1.pdf,10,DISEÑO DEL PROCESO DE INVESTIGACIÓN,14.03603458404541,1,162,179,35,11.036693572998047,H2,1
