document,page,text,font_size,is_bold,x,y,char_length,body_font_size,heading_level,heading
trabdeinvlineamientos1.pdf,19,"Humanos. Si es que se necesita la labor de dibujantes, encuestadores, etc. O recursos",11.03669357,1,155,170,85,11.03669357,H3,0
trabdeinvlineamientos1.pdf,19,"Conexionales. Se refieren a la navegación en Internet, a fin de aprovechar la inmensa",11.03669357,1,155,227,85,11.03669357,H3,0
trabdeinvlineamientos1.pdf,20,CAPÍTULO III,14.03603458,1,264,135,12,11.03669357,H2,1
trabdeinvlineamientos1.pdf,20,DESARROLLO DE LA INVESTIGACIÓN,14.03603458,1,180,160,30,11.03669357,H2,1
trabdeinvlineamientos1.pdf,20,1. PROCESAMIENTO DE LA INFORMACIÓN,11.03669357,1,85,636,34,11.03669357,H3,1
trabdeinvlineamientos1.pdf,21,información. Se analiza la información que se tiene en las fichas y se la clasifica de acuerdo al,11.03669357,1,85,114,97,11.03669357,H3,0
trabdeinvlineamientos1.pdf,21,2. REDACCIÓN,11.99645519,1,85,229,12,11.03669357,H3,1
trabdeinvlineamientos1.pdf,23,3. ESTRUCTURA DEL TRABAJO,11.99645519,1,85,475,25,11.03669357,H3,1
trabdeinvlineamientos1.pdf,24,Hipótesis. ¿Qué se pretende probar?; ¿a través de qué desarrollo temático y analítico se,11.03669357,1,121,512,88,11.03669357,H3,0
trabdeinvlineamientos1.pdf,24,"Método. ¿Cuáles son los instrumentos que se pondrán en juego para resolver la hipótesis?,",11.03669357,1,121,588,89,11.03669357,H3,0
trabdeinvlineamientos1.pdf,27,4. LA PRESENTACIÓN FINAL,11.99645519,1,85,115,24,11.03669357,H3,1
trabdeinvlineamientos1.pdf,28,5. LA EXPOSICIÓN ORAL,11.99645519,1,85,191,21,11.03669357,H3,1
trabdeinvlineamientos1.pdf,28,6. LA CALIFICACIÓN,11.99645519,1,85,496,18,11.03669357,H3,1
trabdeinvlineamientos1.pdf,28,"contenido del trabajo, de la memoria escrita y de la exposición oral. Es importante para el alumno",11.03669357,1,85,534,98,11.03669357,H3,0
trabdeinvlineamientos1.pdf,29,SÍNTESIS,11.99645519,1,85,210,8,11.03669357,H3,1
trabdeinvlineamientos1.pdf,29,NOTA,11.03669357,1,85,533,4,11.03669357,H3,1
trabdeinvlineamientos1.pdf,30,REFERENCIAS,11.99645519,1,120,96,11,11.03669357,H3,1
trabdeinvlineamientos1.pdf,30,BIBLIOGRAFIA CONSULTADA,11.99645519,1,120,420,23,11.03669357,H3,1
trabdeinvlineamientos1.pdf,31,Páginas WEB consultadas,11.99645519,1,120,172,23,11.03669357,H3,1
trabdeinvlineamientos1.pdf,32,ANEXOS,14.03603458,1,300,122,6,11.03669357,H2,1
trabdeinvlineamientos1.pdf,32,ANEXO A,11.99645519,1,302,163,7,11.03669357,H3,1
trabdeinvlineamientos1.pdf,32,Citas bibliográficas - Estilo A.P.A. (American Psychological Association),11.99645519,1,155,184,73,11.03669357,H3,0
trabdeinvlineamientos1.pdf,33,a. Citas en el texto,11.03669357,1,85,440,20,11.03669357,H3,1
trabdeinvlineamientos1.pdf,34,b. Referencias,11.03669357,1,85,365,14,11.03669357,H3,1
trabdeinvlineamientos1.pdf,39,ANEXO B - Modelo de portada,11.99645519,1,248,96,27,11.03669357,H3,1
trabdeinvlineamientos1.pdf,39,TÍTULO DEL TRABAJO,27.95200348,1,183,319,18,11.03669357,H1,1
trabdeinvlineamientos1.pdf,39,Trabajo de Investigación,14.03603458,0,242,381,24,11.03669357,H2,0
trabdeinvlineamientos1.pdf,39,Nombre y Apellido,17.9948349,0,241,508,17,11.03669357,H1,0
trabdeinvlineamientos1.pdf,39,Nombre y Apellido,17.9948349,0,241,622,17,11.03669357,H1,0
trabdeinvlineamientos1.pdf,40,ANEXO C,11.99645519,1,284,96,7,11.03669357,H3,1
trabdeinvlineamientos1.pdf,40,Datos para imprimir en los CD,11.99645519,1,232,109,29,11.03669357,H3,1
trabdeinvlineamientos1.pdf,40,Título del trabajo,15.95531654,1,247,213,18,11.03669357,H2,1
Образец_исследовательской_работы.pdf,1,Государственный Университет – Высшая Школа Экономики,13.97999954,0,134,69,52,12,H3,0
Образец_исследовательской_работы.pdf,1,Факультет Экономики,13.97999954,0,249,85,19,12,H3,0
Образец_исследовательской_работы.pdf,1,Исследовательская работа,16.02000046,1,230,215,24,12,H2,1
Образец_исследовательской_работы.pdf,1,по курсу «Институциональная экономика»,16.02000046,0,170,252,38,12,H2,0
Образец_исследовательской_работы.pdf,1,«Вход иностранного автопроизводителя на российский рынок: собственное,13.97999954,0,90,305,69,12,H3,0
Образец_исследовательской_работы.pdf,1,производство или совместное предприятие?»,13.97999954,0,181,321,41,12,H3,0
Образец_исследовательской_работы.pdf,2,Аннотация,12,1,85,67,9,12,H3,1
Образец_исследовательской_работы.pdf,3,Оглавление,12,1,85,67,10,12,H3,1
Образец_исследовательской_работы.pdf,4,Введение,12,1,85,67,8,12,H3,1
Образец_исследовательской_работы.pdf,5,Обзор литературы,12,1,85,67,16,12,H3,1
Образец_исследовательской_работы.pdf,9,Модель,12,1,85,67,6,12,H3,1
Образец_исследовательской_работы.pdf,17,Заключение,12,1,85,67,10,12,H3,1
Образец_исследовательской_работы.pdf,18,Список литературы,12,1,85,67,17,12,H3,1
